Name,Category,Dosage Form,Strength,Manufacturer,Indication,Classification,Unnamed: 7,Quantity,Purchase_Date,Manufacturing_Date,Expiry_Date,Remainder_Time,Frequency,Remaining_Stock,Status,Reminder_Time
Cefvir,Antibiotic,Injection,381 mg,Teva Pharmaceutical Industries Ltd.,Fever,Over-the-Counter,,120,2025-08-04,2025-03-01,2027-03-01,,Weekly,62,Completed,06:00 PM
Clariphen,Antiseptic,Cream,317 mg,Roche Holding AG,Pain,Over-the-Counter,,30,2025-11-14,2025-07-10,2027-07-10,,Twice Daily,4,Completed,09:00 AM
Dextrostatin,Antiseptic,Cream,251 mg,Johnson & Johnson,Wound,Prescription,,60,2025-10-03,2025-04-13,2027-04-13,,Twice Daily,38,Completed,09:00 AM
Ibupromycin,Antidiabetic,Inhaler,840 mg,AstraZeneca plc,Depression,Prescription,,60,2026-03-14,2026-02-06,2028-02-06,,Once Daily,55,Completed,09:00 AM
Dolophen,Analgesic,Syrup,164 mg,Roche Holding AG,Wound,Prescription,,120,2025-08-11,2025-04-11,2027-04-11,,Once Daily,38,Active,09:00 AM
Dextrocillin,Antifungal,Capsule,888 mg,Johnson & Johnson,Fungus,Prescription,,120,2026-07-06,2026-04-08,2028-04-07,,Three Times Daily,53,Active,09:00 AM
Dextronazole,Antifungal,Syrup,534 mg,Novo Nordisk A/S,Fungus,Prescription,,15,2025-12-12,2025-11-08,2027-11-08,,Once Daily,10,Active,08:00 AM
Dolomycin,Antiviral,Capsule,810 mg,AstraZeneca plc,Virus,Over-the-Counter,,90,2026-05-13,2026-01-13,2028-01-13,,Three Times Daily,35,Completed,01:00 PM
Metomycin,Antiviral,Tablet,782 mg,Novo Nordisk A/S,Virus,Prescription,,15,2026-07-25,2026-04-03,2028-04-02,,Three Times Daily,1,Completed,09:00 PM
Acetomycin,Antibiotic,Syrup,549 mg,CSL Limited,Pain,Prescription,,90,2026-04-04,2025-10-14,2027-10-14,,Weekly,51,Active,08:00 AM
Ibuprocillin,Antibiotic,Capsule,667 mg,Amgen Inc.,Depression,Prescription,,90,2025-08-25,2025-06-05,2027-06-05,,Three Times Daily,43,Completed,08:00 AM
Acetocillin,Antipyretic,Tablet,603 mg,Eli Lilly and Company,Fever,Prescription,,120,2025-09-02,2025-07-05,2027-07-05,,Weekly,71,Completed,09:00 AM
Dextroprofen,Antipyretic,Syrup,851 mg,"Gilead Sciences, Inc.",Diabetes,Prescription,,15,2025-11-11,2025-05-29,2027-05-29,,Twice Daily,4,Active,08:00 AM
Cefnazole,Antidiabetic,Syrup,547 mg,"Merck & Co., Inc.",Virus,Over-the-Counter,,120,2025-10-05,2025-06-12,2027-06-12,,Weekly,31,Active,01:00 PM
Ibuprophen,Antiseptic,Tablet,128 mg,Bristol-Myers Squibb Company,Depression,Over-the-Counter,,90,2025-08-08,2025-05-29,2027-05-29,,Twice Daily,68,Completed,08:00 AM
Acetomet,Antidiabetic,Injection,820 mg,CSL Limited,Wound,Prescription,,60,2026-02-27,2025-10-10,2027-10-10,,Weekly,20,Completed,06:00 PM
Amoxiprofen,Antidepressant,Inhaler,247 mg,Amgen Inc.,Fungus,Over-the-Counter,,90,2026-06-28,2026-05-22,2028-05-21,,Three Times Daily,66,Active,09:00 AM
Amoxinazole,Antibiotic,Drops,636 mg,AbbVie Inc.,Fever,Prescription,,60,2025-11-13,2025-07-11,2027-07-11,,Weekly,13,Active,09:00 PM
Ibuprovir,Antiviral,Tablet,248 mg,"Gilead Sciences, Inc.",Wound,Prescription,,90,2026-03-21,2026-01-29,2028-01-29,,Once Daily,40,Completed,01:00 PM
Amoximycin,Antiviral,Cream,318 mg,Takeda Pharmaceutical Company Limited,Virus,Prescription,,120,2025-11-03,2025-05-08,2027-05-08,,Twice Daily,107,Completed,01:00 PM
Metomet,Antibiotic,Inhaler,224 mg,Bristol-Myers Squibb Company,Virus,Prescription,,120,2026-04-08,2026-01-22,2028-01-22,,Twice Daily,10,Completed,09:00 AM
Cefstatin,Antiviral,Tablet,684 mg,GlaxoSmithKline plc,Fever,Prescription,,30,2025-11-11,2025-07-25,2027-07-25,,Weekly,8,Completed,08:00 AM
Ibuprophen,Antidepressant,Inhaler,461 mg,"Merck & Co., Inc.",Fever,Over-the-Counter,,30,2025-10-12,2025-08-07,2027-08-07,,Three Times Daily,1,Completed,08:00 AM
Ibuprophen,Antifungal,Injection,587 mg,Novartis AG,Fungus,Prescription,,90,2025-10-27,2025-09-21,2027-09-21,,Three Times Daily,55,Active,08:00 AM
Metostatin,Analgesic,Cream,842 mg,AstraZeneca plc,Infection,Prescription,,120,2026-06-14,2026-03-15,2028-03-14,,Weekly,48,Completed,09:00 AM
Ibupronazole,Antidiabetic,Inhaler,713 mg,Novo Nordisk A/S,Infection,Prescription,,60,2025-08-06,2025-06-08,2027-06-08,,Once Daily,11,Completed,06:00 PM
Ibuprostatin,Antidiabetic,Ointment,64 mg,AstraZeneca plc,Depression,Over-the-Counter,,60,2025-08-13,2025-04-28,2027-04-28,,Three Times Daily,7,Active,09:00 PM
Amoximycin,Antiviral,Syrup,754 mg,Eli Lilly and Company,Fungus,Over-the-Counter,,15,2026-03-22,2025-10-05,2027-10-05,,Twice Daily,15,Completed,09:00 PM
Metonazole,Antidepressant,Drops,233 mg,Eli Lilly and Company,Diabetes,Prescription,,15,2026-02-12,2025-09-20,2027-09-20,,Weekly,7,Completed,06:00 PM
Dolomet,Antipyretic,Drops,430 mg,AbbVie Inc.,Wound,Over-the-Counter,,90,2025-11-12,2025-09-20,2027-09-20,,Twice Daily,2,Active,09:00 PM
Metonazole,Antidepressant,Syrup,198 mg,Pfizer Inc.,Infection,Prescription,,60,2025-09-20,2025-06-14,2027-06-14,,Once Daily,25,Active,06:00 PM
Claricillin,Antifungal,Tablet,517 mg,Amgen Inc.,Fever,Over-the-Counter,,60,2026-06-27,2026-01-15,2028-01-15,,Weekly,60,Completed,06:00 PM
Metophen,Antifungal,Capsule,787 mg,Takeda Pharmaceutical Company Limited,Pain,Over-the-Counter,,90,2026-06-27,2026-01-18,2028-01-18,,Twice Daily,48,Completed,09:00 PM
Dextrostatin,Antipyretic,Ointment,949 mg,Bayer AG,Virus,Over-the-Counter,,30,2025-09-02,2025-07-24,2027-07-24,,Twice Daily,12,Active,09:00 AM
Clarivir,Antipyretic,Capsule,290 mg,Novartis AG,Fever,Over-the-Counter,,90,2025-09-15,2025-06-01,2027-06-01,,Once Daily,33,Completed,06:00 PM
Dolophen,Antiseptic,Inhaler,901 mg,Novo Nordisk A/S,Infection,Prescription,,120,2025-09-15,2025-04-12,2027-04-12,,Weekly,58,Active,06:00 PM
Clarivir,Antipyretic,Cream,725 mg,Pfizer Inc.,Diabetes,Over-the-Counter,,120,2025-10-03,2025-07-18,2027-07-18,,Once Daily,98,Completed,08:00 AM
Dextronazole,Antifungal,Drops,610 mg,Sanofi S.A.,Fever,Prescription,,60,2026-03-20,2025-10-19,2027-10-19,,Three Times Daily,45,Completed,08:00 AM
Metonazole,Antipyretic,Injection,314 mg,GlaxoSmithKline plc,Virus,Prescription,,90,2026-01-12,2025-09-27,2027-09-27,,Once Daily,48,Completed,06:00 PM
Amoximycin,Antidiabetic,Drops,165 mg,"Merck & Co., Inc.",Virus,Prescription,,30,2025-11-30,2025-07-23,2027-07-23,,Three Times Daily,21,Active,08:00 AM
Dolocillin,Antidiabetic,Inhaler,64 mg,Sanofi S.A.,Depression,Over-the-Counter,,90,2025-10-11,2025-07-10,2027-07-10,,Weekly,89,Completed,09:00 PM
Cefphen,Antifungal,Injection,614 mg,Pfizer Inc.,Diabetes,Prescription,,60,2025-11-14,2025-06-02,2027-06-02,,Once Daily,51,Completed,01:00 PM
Acetomycin,Analgesic,Tablet,444 mg,CSL Limited,Wound,Prescription,,90,2026-05-20,2026-01-11,2028-01-11,,Once Daily,44,Active,06:00 PM
Dextrophen,Analgesic,Capsule,615 mg,Novartis AG,Pain,Prescription,,60,2026-02-13,2025-09-03,2027-09-03,,Once Daily,59,Completed,08:00 AM
Dolocillin,Antiviral,Cream,959 mg,"Gilead Sciences, Inc.",Pain,Over-the-Counter,,30,2026-03-18,2026-01-15,2028-01-15,,Three Times Daily,26,Active,09:00 PM
Amoxinazole,Antibiotic,Injection,876 mg,Teva Pharmaceutical Industries Ltd.,Fever,Over-the-Counter,,60,2026-04-21,2026-01-20,2028-01-20,,Twice Daily,50,Completed,08:00 AM
Cefphen,Antiviral,Injection,97 mg,Sanofi S.A.,Virus,Over-the-Counter,,90,2025-12-23,2025-08-17,2027-08-17,,Twice Daily,75,Active,08:00 AM
Dolocillin,Analgesic,Injection,267 mg,AbbVie Inc.,Fungus,Over-the-Counter,,90,2026-03-19,2026-01-09,2028-01-09,,Weekly,8,Completed,06:00 PM
Amoxivir,Antidiabetic,Tablet,947 mg,Sanofi S.A.,Wound,Prescription,,60,2026-03-15,2026-01-22,2028-01-22,,Three Times Daily,16,Active,09:00 PM
Claristatin,Antifungal,Capsule,805 mg,Novartis AG,Fever,Prescription,,15,2025-09-02,2025-06-17,2027-06-17,,Weekly,11,Active,09:00 PM
Ibuprostatin,Antiviral,Ointment,747 mg,Roche Holding AG,Fever,Prescription,,60,2025-09-22,2025-08-02,2027-08-02,,Once Daily,53,Completed,01:00 PM
Ibuprostatin,Antidiabetic,Drops,445 mg,Boehringer Ingelheim GmbH,Fungus,Prescription,,90,2025-11-24,2025-09-11,2027-09-11,,Three Times Daily,82,Active,09:00 AM
Amoxiphen,Antiseptic,Capsule,794 mg,GlaxoSmithKline plc,Pain,Over-the-Counter,,15,2026-06-03,2026-04-12,2028-04-11,,Weekly,7,Completed,06:00 PM
Amoxivir,Antifungal,Drops,282 mg,Teva Pharmaceutical Industries Ltd.,Wound,Over-the-Counter,,15,2026-04-01,2026-02-02,2028-02-02,,Weekly,10,Active,08:00 AM
Amoximet,Analgesic,Ointment,83 mg,Amgen Inc.,Fever,Over-the-Counter,,15,2026-06-13,2026-01-09,2028-01-09,,Three Times Daily,5,Active,06:00 PM
Cefstatin,Antifungal,Syrup,709 mg,Pfizer Inc.,Virus,Over-the-Counter,,90,2026-04-30,2026-01-22,2028-01-22,,Twice Daily,82,Completed,08:00 AM
Dolostatin,Analgesic,Cream,384 mg,Roche Holding AG,Fungus,Prescription,,60,2026-07-23,2026-02-28,2028-02-28,,Once Daily,11,Active,09:00 AM
Acetophen,Antiseptic,Ointment,860 mg,Novo Nordisk A/S,Infection,Prescription,,90,2025-08-08,2025-03-12,2027-03-12,,Twice Daily,86,Active,09:00 PM
Ibuprophen,Analgesic,Syrup,152 mg,Biogen Inc.,Diabetes,Over-the-Counter,,90,2026-02-26,2025-11-16,2027-11-16,,Three Times Daily,89,Completed,01:00 PM
Dolophen,Antidiabetic,Inhaler,615 mg,AbbVie Inc.,Fungus,Over-the-Counter,,120,2025-08-17,2025-02-28,2027-02-28,,Once Daily,31,Active,09:00 PM
Dextrovir,Antidiabetic,Injection,912 mg,Roche Holding AG,Virus,Prescription,,15,2026-05-08,2026-03-14,2028-03-13,,Once Daily,8,Active,01:00 PM
Clarivir,Analgesic,Capsule,6 mg,Bayer AG,Depression,Prescription,,90,2026-03-25,2026-01-26,2028-01-26,,Once Daily,38,Completed,01:00 PM
Dolocillin,Antiviral,Syrup,738 mg,"Merck & Co., Inc.",Virus,Prescription,,30,2026-02-04,2025-10-16,2027-10-16,,Three Times Daily,23,Completed,09:00 PM
Dolomet,Antibiotic,Inhaler,488 mg,GlaxoSmithKline plc,Virus,Over-the-Counter,,30,2025-08-22,2025-06-15,2027-06-15,,Three Times Daily,19,Completed,09:00 PM
Clarimycin,Antibiotic,Ointment,237 mg,Sanofi S.A.,Pain,Over-the-Counter,,120,2026-02-11,2025-09-23,2027-09-23,,Three Times Daily,71,Completed,09:00 PM
Ibuproprofen,Antidiabetic,Cream,571 mg,Takeda Pharmaceutical Company Limited,Fever,Over-the-Counter,,120,2026-06-03,2026-02-14,2028-02-14,,Once Daily,120,Active,09:00 PM
Clariphen,Antipyretic,Capsule,118 mg,Novo Nordisk A/S,Pain,Prescription,,120,2026-05-14,2025-12-17,2027-12-17,,Three Times Daily,24,Completed,01:00 PM
Metomet,Antiviral,Syrup,436 mg,AbbVie Inc.,Pain,Prescription,,30,2025-08-10,2025-07-03,2027-07-03,,Twice Daily,14,Active,09:00 AM
Acetoprofen,Antiseptic,Cream,830 mg,Takeda Pharmaceutical Company Limited,Depression,Prescription,,30,2025-10-22,2025-07-04,2027-07-04,,Once Daily,24,Active,09:00 AM
Ibupromycin,Antiseptic,Drops,63 mg,Novo Nordisk A/S,Infection,Prescription,,120,2026-05-06,2025-11-22,2027-11-22,,Weekly,113,Active,09:00 AM
Metovir,Antifungal,Syrup,487 mg,Amgen Inc.,Pain,Over-the-Counter,,60,2025-10-17,2025-09-12,2027-09-12,,Weekly,6,Active,09:00 AM
Acetostatin,Antibiotic,Injection,504 mg,Biogen Inc.,Diabetes,Prescription,,60,2025-10-24,2025-08-14,2027-08-14,,Twice Daily,4,Completed,06:00 PM
Clariphen,Antidiabetic,Tablet,413 mg,AbbVie Inc.,Wound,Prescription,,60,2025-12-05,2025-10-16,2027-10-16,,Once Daily,57,Active,01:00 PM
Ibuproprofen,Antidiabetic,Capsule,258 mg,Boehringer Ingelheim GmbH,Fever,Prescription,,90,2026-05-04,2025-12-14,2027-12-14,,Weekly,63,Completed,09:00 AM
Amoximycin,Analgesic,Cream,677 mg,Biogen Inc.,Virus,Prescription,,60,2026-05-14,2026-02-21,2028-02-21,,Twice Daily,25,Active,09:00 AM
Acetostatin,Antiviral,Drops,677 mg,Johnson & Johnson,Virus,Over-the-Counter,,60,2026-03-12,2025-10-05,2027-10-05,,Three Times Daily,23,Completed,09:00 AM
Acetomet,Antipyretic,Syrup,511 mg,Johnson & Johnson,Diabetes,Over-the-Counter,,30,2025-10-11,2025-07-30,2027-07-30,,Weekly,29,Active,01:00 PM
Doloprofen,Antifungal,Tablet,957 mg,Bayer AG,Fever,Prescription,,90,2025-11-16,2025-07-18,2027-07-18,,Weekly,69,Completed,08:00 AM
Acetovir,Antifungal,Drops,799 mg,Eli Lilly and Company,Virus,Over-the-Counter,,15,2025-09-27,2025-04-10,2027-04-10,,Weekly,15,Completed,09:00 PM
Cefstatin,Antifungal,Tablet,770 mg,GlaxoSmithKline plc,Infection,Over-the-Counter,,30,2026-07-10,2026-02-04,2028-02-04,,Twice Daily,9,Completed,06:00 PM
Acetoprofen,Analgesic,Injection,567 mg,GlaxoSmithKline plc,Virus,Prescription,,90,2025-11-04,2025-06-25,2027-06-25,,Three Times Daily,44,Completed,09:00 AM
Doloprofen,Antiseptic,Injection,139 mg,"Gilead Sciences, Inc.",Pain,Over-the-Counter,,30,2025-08-03,2025-06-23,2027-06-23,,Weekly,1,Completed,09:00 AM
Claricillin,Antipyretic,Injection,478 mg,Bristol-Myers Squibb Company,Diabetes,Over-the-Counter,,15,2026-04-17,2026-01-22,2028-01-22,,Three Times Daily,5,Completed,09:00 PM
Dolomycin,Antidiabetic,Inhaler,672 mg,Takeda Pharmaceutical Company Limited,Diabetes,Prescription,,15,2026-06-09,2026-04-24,2028-04-23,,Three Times Daily,15,Active,01:00 PM
Dextrophen,Analgesic,Inhaler,771 mg,Roche Holding AG,Infection,Over-the-Counter,,15,2025-10-19,2025-05-06,2027-05-06,,Once Daily,15,Completed,09:00 PM
Metoprofen,Antipyretic,Inhaler,263 mg,Takeda Pharmaceutical Company Limited,Wound,Prescription,,90,2026-05-24,2025-12-17,2027-12-17,,Three Times Daily,5,Completed,09:00 AM
Acetomet,Antidepressant,Ointment,322 mg,Bayer AG,Fungus,Over-the-Counter,,120,2026-03-26,2026-01-08,2028-01-08,,Weekly,87,Active,01:00 PM
Cefcillin,Antidiabetic,Capsule,157 mg,Novo Nordisk A/S,Depression,Prescription,,60,2025-12-30,2025-11-22,2027-11-22,,Weekly,60,Completed,01:00 PM
Clarimycin,Antipyretic,Ointment,481 mg,Bayer AG,Diabetes,Over-the-Counter,,120,2026-05-14,2026-01-03,2028-01-03,,Once Daily,54,Active,08:00 AM
Acetomycin,Antipyretic,Inhaler,28 mg,Takeda Pharmaceutical Company Limited,Infection,Over-the-Counter,,60,2026-02-17,2025-09-01,2027-09-01,,Twice Daily,20,Active,09:00 AM
Metoprofen,Antiseptic,Ointment,311 mg,Novartis AG,Depression,Prescription,,15,2026-01-31,2025-09-19,2027-09-19,,Twice Daily,5,Completed,09:00 AM
Clarinazole,Antidepressant,Drops,845 mg,Eli Lilly and Company,Diabetes,Prescription,,120,2025-10-17,2025-08-04,2027-08-04,,Twice Daily,109,Completed,08:00 AM
Dolovir,Antibiotic,Injection,442 mg,"Gilead Sciences, Inc.",Depression,Over-the-Counter,,120,2026-03-25,2026-02-09,2028-02-09,,Once Daily,78,Active,01:00 PM
Dolocillin,Antidiabetic,Tablet,375 mg,Roche Holding AG,Wound,Over-the-Counter,,15,2026-07-14,2026-05-26,2028-05-25,,Three Times Daily,4,Active,08:00 AM
Metomet,Antipyretic,Drops,543 mg,Pfizer Inc.,Pain,Over-the-Counter,,120,2026-05-22,2026-02-04,2028-02-04,,Weekly,112,Active,09:00 AM
Cefphen,Antidiabetic,Tablet,987 mg,Bayer AG,Wound,Prescription,,30,2026-03-10,2025-11-16,2027-11-16,,Once Daily,29,Active,09:00 PM
Metostatin,Antiviral,Syrup,356 mg,AbbVie Inc.,Fever,Prescription,,90,2025-08-05,2025-04-12,2027-04-12,,Three Times Daily,19,Active,06:00 PM
Cefphen,Antiviral,Syrup,991 mg,Amgen Inc.,Fungus,Prescription,,120,2026-06-10,2025-12-29,2027-12-29,,Three Times Daily,80,Active,01:00 PM
Metovir,Antiviral,Tablet,57 mg,Amgen Inc.,Fungus,Over-the-Counter,,15,2025-08-24,2025-04-03,2027-04-03,,Weekly,9,Completed,09:00 AM
Acetomycin,Antipyretic,Capsule,974 mg,AstraZeneca plc,Pain,Prescription,,90,2026-04-15,2026-01-21,2028-01-21,,Once Daily,33,Completed,01:00 PM
Clariphen,Antipyretic,Ointment,313 mg,"Merck & Co., Inc.",Infection,Prescription,,60,2026-01-25,2025-09-26,2027-09-26,,Twice Daily,54,Active,01:00 PM
Acetocillin,Antipyretic,Inhaler,316 mg,Novartis AG,Fungus,Prescription,,120,2026-06-15,2026-02-22,2028-02-22,,Three Times Daily,109,Completed,09:00 PM
Acetomet,Antipyretic,Syrup,602 mg,Bayer AG,Pain,Over-the-Counter,,15,2025-11-14,2025-08-23,2027-08-23,,Weekly,13,Active,08:00 AM
Claricillin,Antidepressant,Cream,453 mg,Eli Lilly and Company,Depression,Over-the-Counter,,60,2025-11-30,2025-07-08,2027-07-08,,Three Times Daily,35,Completed,09:00 PM
Cefvir,Antiviral,Ointment,480 mg,Eli Lilly and Company,Pain,Prescription,,90,2026-02-26,2025-10-31,2027-10-31,,Weekly,88,Completed,06:00 PM
Acetomet,Analgesic,Ointment,32 mg,Bayer AG,Virus,Prescription,,120,2025-10-04,2025-08-03,2027-08-03,,Once Daily,100,Active,06:00 PM
Dextrocillin,Antibiotic,Drops,170 mg,GlaxoSmithKline plc,Depression,Over-the-Counter,,30,2025-12-14,2025-11-07,2027-11-07,,Three Times Daily,16,Active,09:00 PM
Claristatin,Antiviral,Cream,964 mg,GlaxoSmithKline plc,Virus,Over-the-Counter,,60,2025-09-04,2025-05-13,2027-05-13,,Twice Daily,44,Completed,06:00 PM
Cefstatin,Antipyretic,Drops,62 mg,Bristol-Myers Squibb Company,Infection,Over-the-Counter,,90,2026-06-21,2026-04-04,2028-04-03,,Twice Daily,42,Active,09:00 AM
Ibuprovir,Antibiotic,Tablet,925 mg,Pfizer Inc.,Diabetes,Prescription,,120,2026-06-18,2026-02-01,2028-02-01,,Weekly,76,Completed,08:00 AM
Amoxinazole,Antiseptic,Injection,56 mg,Roche Holding AG,Depression,Over-the-Counter,,120,2026-02-19,2026-01-10,2028-01-10,,Three Times Daily,68,Active,08:00 AM
Amoximycin,Antidepressant,Injection,513 mg,Takeda Pharmaceutical Company Limited,Virus,Prescription,,120,2025-11-16,2025-10-10,2027-10-10,,Three Times Daily,102,Active,01:00 PM
Metophen,Antibiotic,Ointment,196 mg,AbbVie Inc.,Diabetes,Over-the-Counter,,120,2026-03-27,2026-02-19,2028-02-19,,Three Times Daily,10,Completed,06:00 PM
Ibuprophen,Analgesic,Ointment,501 mg,Takeda Pharmaceutical Company Limited,Pain,Prescription,,15,2026-07-07,2026-03-20,2028-03-19,,Weekly,14,Active,06:00 PM
Metophen,Antipyretic,Cream,680 mg,Biogen Inc.,Fungus,Prescription,,30,2026-03-15,2025-11-25,2027-11-25,,Three Times Daily,10,Active,09:00 AM
Acetostatin,Antidepressant,Ointment,192 mg,Eli Lilly and Company,Diabetes,Over-the-Counter,,30,2026-02-06,2025-10-13,2027-10-13,,Twice Daily,28,Active,01:00 PM
Amoximet,Antidepressant,Inhaler,40 mg,Amgen Inc.,Wound,Over-the-Counter,,30,2026-04-11,2026-02-09,2028-02-09,,Weekly,26,Completed,08:00 AM
Ibuprocillin,Antibiotic,Cream,334 mg,Takeda Pharmaceutical Company Limited,Pain,Prescription,,60,2025-08-21,2025-04-20,2027-04-20,,Once Daily,15,Completed,01:00 PM
Metoprofen,Antibiotic,Injection,139 mg,GlaxoSmithKline plc,Pain,Prescription,,15,2026-03-28,2026-02-25,2028-02-25,,Twice Daily,7,Active,09:00 PM
Cefmycin,Antidepressant,Tablet,83 mg,Amgen Inc.,Fungus,Over-the-Counter,,90,2026-04-13,2025-11-17,2027-11-17,,Once Daily,27,Active,08:00 AM
Clariphen,Antidiabetic,Syrup,334 mg,Johnson & Johnson,Wound,Prescription,,60,2026-02-08,2025-09-18,2027-09-18,,Once Daily,11,Completed,09:00 AM
Clarimet,Antifungal,Capsule,28 mg,Novartis AG,Pain,Over-the-Counter,,120,2026-01-25,2025-10-15,2027-10-15,,Twice Daily,90,Completed,09:00 PM
Clariprofen,Antidiabetic,Tablet,521 mg,Biogen Inc.,Depression,Prescription,,60,2026-05-20,2026-04-08,2028-04-07,,Twice Daily,8,Completed,08:00 AM
Ibuprophen,Analgesic,Tablet,98 mg,Amgen Inc.,Wound,Prescription,,15,2026-05-20,2026-03-21,2028-03-20,,Once Daily,13,Active,09:00 AM
Dextrostatin,Antipyretic,Drops,238 mg,Johnson & Johnson,Virus,Over-the-Counter,,120,2026-02-27,2025-09-23,2027-09-23,,Once Daily,33,Completed,09:00 AM
Dolonazole,Antipyretic,Syrup,436 mg,Pfizer Inc.,Fever,Over-the-Counter,,120,2025-10-24,2025-05-24,2027-05-24,,Twice Daily,67,Completed,09:00 AM
Dolovir,Antibiotic,Drops,819 mg,AstraZeneca plc,Diabetes,Over-the-Counter,,15,2026-07-28,2026-05-29,2028-05-28,,Once Daily,13,Completed,06:00 PM
Cefphen,Analgesic,Capsule,639 mg,Bristol-Myers Squibb Company,Infection,Over-the-Counter,,30,2026-07-11,2026-03-28,2028-03-27,,Weekly,27,Active,08:00 AM
Cefprofen,Antipyretic,Capsule,642 mg,Pfizer Inc.,Fungus,Prescription,,120,2025-12-22,2025-09-11,2027-09-11,,Three Times Daily,3,Active,06:00 PM
Dextrovir,Analgesic,Drops,442 mg,Bayer AG,Diabetes,Prescription,,60,2026-03-10,2025-11-19,2027-11-19,,Three Times Daily,33,Completed,01:00 PM
Cefvir,Antiviral,Drops,480 mg,AstraZeneca plc,Virus,Prescription,,90,2025-11-18,2025-06-24,2027-06-24,,Three Times Daily,67,Active,08:00 AM
Acetonazole,Antipyretic,Inhaler,308 mg,Takeda Pharmaceutical Company Limited,Infection,Over-the-Counter,,15,2026-07-22,2026-05-01,2028-04-30,,Three Times Daily,9,Completed,06:00 PM
Clariphen,Antiviral,Inhaler,75 mg,AstraZeneca plc,Fever,Prescription,,15,2026-01-26,2025-09-14,2027-09-14,,Three Times Daily,15,Completed,09:00 PM
Cefmycin,Antidiabetic,Injection,194 mg,Bayer AG,Fever,Prescription,,90,2026-02-02,2025-11-17,2027-11-17,,Once Daily,47,Active,09:00 AM
Clariphen,Antidepressant,Syrup,435 mg,"Gilead Sciences, Inc.",Wound,Prescription,,90,2026-02-24,2025-12-05,2027-12-05,,Twice Daily,82,Active,06:00 PM
Metomet,Antibiotic,Tablet,796 mg,Roche Holding AG,Diabetes,Over-the-Counter,,120,2026-06-28,2026-04-22,2028-04-21,,Twice Daily,25,Active,08:00 AM
Clariprofen,Antifungal,Capsule,611 mg,"Gilead Sciences, Inc.",Fungus,Prescription,,60,2025-11-06,2025-08-19,2027-08-19,,Three Times Daily,27,Completed,06:00 PM
Acetovir,Antiseptic,Tablet,52 mg,Bristol-Myers Squibb Company,Wound,Prescription,,60,2025-10-16,2025-05-10,2027-05-10,,Weekly,11,Completed,06:00 PM
Acetostatin,Analgesic,Capsule,5 mg,Biogen Inc.,Virus,Prescription,,60,2026-06-04,2026-01-01,2028-01-01,,Once Daily,42,Completed,01:00 PM
Clarimycin,Antiviral,Inhaler,373 mg,Novartis AG,Diabetes,Over-the-Counter,,30,2025-12-17,2025-11-01,2027-11-01,,Twice Daily,27,Active,09:00 AM
Cefmycin,Antiviral,Drops,510 mg,Bayer AG,Depression,Over-the-Counter,,120,2026-04-11,2025-11-12,2027-11-12,,Twice Daily,53,Completed,08:00 AM
Acetomet,Antiviral,Inhaler,866 mg,Johnson & Johnson,Depression,Prescription,,30,2025-11-21,2025-06-24,2027-06-24,,Three Times Daily,20,Active,08:00 AM
Metocillin,Antibiotic,Capsule,349 mg,Eli Lilly and Company,Virus,Over-the-Counter,,15,2026-03-03,2025-09-16,2027-09-16,,Three Times Daily,11,Active,01:00 PM
Amoximycin,Antidiabetic,Injection,301 mg,GlaxoSmithKline plc,Pain,Over-the-Counter,,30,2026-03-03,2025-11-09,2027-11-09,,Once Daily,27,Active,06:00 PM
Clarimet,Antibiotic,Syrup,616 mg,Novo Nordisk A/S,Wound,Over-the-Counter,,90,2025-09-10,2025-04-04,2027-04-04,,Once Daily,31,Active,09:00 PM
Ibupromet,Antipyretic,Injection,383 mg,Novo Nordisk A/S,Pain,Over-the-Counter,,30,2026-05-29,2025-12-07,2027-12-07,,Once Daily,22,Active,09:00 PM
Amoxinazole,Antiseptic,Syrup,799 mg,CSL Limited,Infection,Prescription,,15,2025-11-21,2025-09-27,2027-09-27,,Three Times Daily,13,Active,06:00 PM
Dolocillin,Antiseptic,Syrup,707 mg,GlaxoSmithKline plc,Diabetes,Over-the-Counter,,90,2026-03-04,2025-10-17,2027-10-17,,Weekly,79,Completed,09:00 AM
Acetoprofen,Antiseptic,Capsule,917 mg,Roche Holding AG,Depression,Prescription,,90,2025-11-22,2025-09-24,2027-09-24,,Twice Daily,70,Active,06:00 PM
Metomycin,Antifungal,Ointment,266 mg,"Merck & Co., Inc.",Fever,Over-the-Counter,,30,2025-09-07,2025-03-17,2027-03-17,,Three Times Daily,26,Active,06:00 PM
Amoxiphen,Antidiabetic,Syrup,844 mg,Amgen Inc.,Diabetes,Over-the-Counter,,90,2026-05-30,2026-04-02,2028-04-01,,Three Times Daily,75,Completed,08:00 AM
